DATAFLOW,FREQ: Frequency,REF_AREA: Territory,DATA_TYPE: Indicator,TYPE_OF_CROP: Type of crop,PLANT_PROTECTION_PROD: Plant protection products and active ingredients,NUMBER_PHYTOS_TREAT: Number of phytosanitary treatments,LEVEL_OF_TOXICITY: Level of toxicity,TIME_PERIOD: Time,OBS_VALUE,OBS_STATUS: Observation status,NOTE_DS: Dataset note,NOTE_REF_AREA: Territory,NOTE_DATA_TYPE: Indicator,NOTE_TYPE_OF_CROP: Type of crop,NOTE_PLANT_PROTECTION_PROD: Plant protection products and active ingredients,NOTE_NUMBER_PHYTOS_TREAT: Number of phytosanitary treatments,NOTE_LEVEL_OF_TOXICITY: Level of toxicity,NOTE_TIME_PERIOD: Time,BASE_PER: Base year,UNIT_MEAS: Measure unit,UNIT_MULT: Multiplication unit
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2021,27830,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2022,38758,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2023,36808,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2024,45141,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2015,12539,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2016,7038,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2017,4794,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2018,2946,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2019,3644,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2020,1277,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2021,530,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2022,242,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2023,1409,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2024,960,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2015,85441,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2016,78856,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2017,37462,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2018,48415,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2019,52882,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2020,49889,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2021,26837,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2022,38262,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2023,19914,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2024,40626,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2015,4840,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2016,327,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2017,1552,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2018,2428,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2019,640,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2020,961,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2021,463,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2022,254,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2023,15486,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2024,3555,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,OTHBIO: other plant protection products and active ingredients also of biological origin,TOT: total,ALL: all items,2019,,n: data statistically not significant (see explanatory texts),,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,OTHBIO: other plant protection products and active ingredients also of biological origin,TOT: total,NC: not classifiable,2019,,n: data statistically not significant (see explanatory texts),,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,ALL: all items,2015,44037,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,ALL: all items,2016,32131,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,ALL: all items,2017,32694,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,ALL: all items,2018,39592,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,ALL: all items,2019,50660,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,ALL: all items,2020,33919,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,ALL: all items,2021,33128,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,ALL: all items,2022,39297,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,ALL: all items,2023,36053,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,ALL: all items,2024,31790,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,HARM: harmful,2015,1020,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,HARM: harmful,2016,842,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,HARM: harmful,2017,2574,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,HARM: harmful,2018,3517,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,HARM: harmful,2019,3214,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,HARM: harmful,2020,378,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,HARM: harmful,2021,658,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,HARM: harmful,2022,177,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,HARM: harmful,2023,756,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,HARM: harmful,2024,491,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,NC: not classifiable,2015,43017,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,NC: not classifiable,2016,23448,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,NC: not classifiable,2017,19133,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,NC: not classifiable,2018,22478,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,NC: not classifiable,2019,37681,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,NC: not classifiable,2020,33141,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,NC: not classifiable,2021,32309,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,NC: not classifiable,2022,38380,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,NC: not classifiable,2023,35297,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,NC: not classifiable,2024,31299,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,TOX: very toxic or toxic,2015,0,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,TOX: very toxic or toxic,2016,7841,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,TOX: very toxic or toxic,2017,10987,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,TOX: very toxic or toxic,2018,13597,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,TOX: very toxic or toxic,2019,9765,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,TOX: very toxic or toxic,2020,400,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,TOX: very toxic or toxic,2021,160,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,TOX: very toxic or toxic,2022,740,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,TRAP: number of traps distribuited,ALL: all items,ALL: all items,TOT: total,ALL: all items,2015,1476,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,TRAP: number of traps distribuited,ALL: all items,ALL: all items,TOT: total,ALL: all items,2016,1833,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,TRAP: number of traps distribuited,ALL: all items,ALL: all items,TOT: total,ALL: all items,2017,956,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,TRAP: number of traps distribuited,ALL: all items,ALL: all items,TOT: total,ALL: all items,2018,705,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,TRAP: number of traps distribuited,ALL: all items,ALL: all items,TOT: total,ALL: all items,2019,526,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,TRAP: number of traps distribuited,ALL: all items,ALL: all items,TOT: total,ALL: all items,2020,564,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,TRAP: number of traps distribuited,ALL: all items,ALL: all items,TOT: total,ALL: all items,2021,820,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,TRAP: number of traps distribuited,ALL: all items,ALL: all items,TOT: total,ALL: all items,2022,360,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,TRAP: number of traps distribuited,ALL: all items,ALL: all items,TOT: total,ALL: all items,2023,208,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,TRAP: number of traps distribuited,ALL: all items,ALL: all items,TOT: total,ALL: all items,2024,153,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,XPHTRAP: number of other types of traps,ALL: all items,ALL: all items,TOT: total,ALL: all items,2015,1286,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,XPHTRAP: number of other types of traps,ALL: all items,ALL: all items,TOT: total,ALL: all items,2016,1721,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,XPHTRAP: number of other types of traps,ALL: all items,ALL: all items,TOT: total,ALL: all items,2017,940,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,XPHTRAP: number of other types of traps,ALL: all items,ALL: all items,TOT: total,ALL: all items,2018,700,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,XPHTRAP: number of other types of traps,ALL: all items,ALL: all items,TOT: total,ALL: all items,2019,492,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,XPHTRAP: number of other types of traps,ALL: all items,ALL: all items,TOT: total,ALL: all items,2020,560,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,XPHTRAP: number of other types of traps,ALL: all items,ALL: all items,TOT: total,ALL: all items,2021,780,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,XPHTRAP: number of other types of traps,ALL: all items,ALL: all items,TOT: total,ALL: all items,2022,280,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,XPHTRAP: number of other types of traps,ALL: all items,ALL: all items,TOT: total,ALL: all items,2023,168,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF2: Molise,XPHTRAP: number of other types of traps,ALL: all items,ALL: all items,TOT: total,ALL: all items,2024,153,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF21: Isernia,PHTRAP: number of traps with pherormones distribuited,ALL: all items,ALL: all items,TOT: total,ALL: all items,2015,91,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF21: Isernia,PHTRAP: number of traps with pherormones distribuited,ALL: all items,ALL: all items,TOT: total,ALL: all items,2016,0,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF21: Isernia,PHTRAP: number of traps with pherormones distribuited,ALL: all items,ALL: all items,TOT: total,ALL: all items,2017,0,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF21: Isernia,PHTRAP: number of traps with pherormones distribuited,ALL: all items,ALL: all items,TOT: total,ALL: all items,2018,0,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITF21: Isernia,PHTRAP: number of traps with pherormones distribuited,ALL: all items,ALL: all items,TOT: total,ALL: all items,2019,0,,,,,,,,,,,,
